scenario_id;feature;feature_type;pattern;trades;wins;losses;win_rate_pct;net_mt5_points;average_mt5_points;profit_factor;baseline_win_rate_pct;baseline_average_mt5_points;lift_win_rate_pp;lift_average_mt5_points;pattern_score;pattern_rank
245;gate_vel15;categorica;False;66;21;40;31,818181818181817;31000,0;469,6969696969697;1,96875;18,892508143322477;1,5472312703583062;12,92567367485934;468,1497384266114;69,91286217831994;1
248;gate_vel15;categorica;False;66;21;40;31,818181818181817;31000,0;469,6969696969697;1,96875;18,892508143322477;3,9087947882736156;12,92567367485934;465,7881749086961;69,89851347738531;2
191;delta30;numerica;(-3.0, 9.0];59;23;36;38,983050847457626;28700,0;486,4406779661017;1,9965277777777777;25,0814332247557;27,68729641693811;13,901617622701927;458,7533815491636;69,76338323639978;3
192;delta30;numerica;(-3.0, 9.0];59;23;36;38,983050847457626;28700,0;486,4406779661017;1,9965277777777777;25,0814332247557;27,68729641693811;13,901617622701927;458,7533815491636;69,76338323639978;4
244;gate_vel15;categorica;False;66;20;38;30,303030303030305;29600,0;448,4848484848485;1,9736842105263157;17,91530944625407;-1,710097719869707;12,387720856776234;450,1949462047182;69,49954744329425;5
247;gate_vel15;categorica;False;66;20;38;30,303030303030305;29600,0;448,4848484848485;1,9736842105263157;17,91530944625407;0,6514657980456026;12,387720856776234;447,8333826868029;69,48497628130923;6
184;score_oposto;numerica;(18.0, 25.0];63;21;32;33,33333333333333;26900,0;426,984126984127;2,05078125;20,846905537459286;13,029315960912053;12,486427795874043;413,9548110232149;69,47071948005646;7
187;score_oposto;numerica;(18.0, 25.0];63;21;32;33,33333333333333;26900,0;426,984126984127;2,05078125;20,846905537459286;13,029315960912053;12,486427795874043;413,9548110232149;69,47071948005646;8
185;delta30;numerica;(-3.0, 9.0];59;21;35;35,59322033898305;24500,0;415,2542372881356;1,875;21,824104234527688;8,794788273615636;13,769116104455364;406,45944901452;68,1841478992231;9
188;delta30;numerica;(-3.0, 9.0];59;21;35;35,59322033898305;24500,0;415,2542372881356;1,875;21,824104234527688;8,794788273615636;13,769116104455364;406,45944901452;68,1841478992231;10
185;score_oposto;numerica;(18.0, 25.0];63;21;34;33,33333333333333;25300,0;401,58730158730157;1,9301470588235294;21,824104234527688;8,794788273615636;11,50922909880564;392,79251331368596;68,07888037381646;11
188;score_oposto;numerica;(18.0, 25.0];63;21;34;33,33333333333333;25300,0;401,58730158730157;1,9301470588235294;21,824104234527688;8,794788273615636;11,50922909880564;392,79251331368596;68,07888037381646;12
191;estado_delta_segundos;numerica;(0.041, 0.518];62;23;39;37,096774193548384;26300,0;424,19354838709677;1,8429487179487178;25,0814332247557;27,68729641693811;12,015340968792685;396,50625197015864;67,8781925212027;13
192;estado_delta_segundos;numerica;(0.041, 0.518];62;23;39;37,096774193548384;26300,0;424,19354838709677;1,8429487179487178;25,0814332247557;27,68729641693811;12,015340968792685;396,50625197015864;67,8781925212027;14
184;gate_vel15;categorica;False;66;22;37;33,33333333333333;25400,0;384,8484848484849;1,8581081081081081;20,846905537459286;13,029315960912053;12,486427795874043;371,8191688875728;67,86970023126115;15
187;gate_vel15;categorica;False;66;22;37;33,33333333333333;25400,0;384,8484848484849;1,8581081081081081;20,846905537459286;13,029315960912053;12,486427795874043;371,8191688875728;67,86970023126115;16
191;score_oposto;numerica;(18.0, 25.0];63;23;40;36,507936507936506;25500,0;404,76190476190476;1,796875;25,0814332247557;27,68729641693811;11,426503283180807;377,07460834496663;67,17038899055004;17
192;score_oposto;numerica;(18.0, 25.0];63;23;40;36,507936507936506;25500,0;404,76190476190476;1,796875;25,0814332247557;27,68729641693811;11,426503283180807;377,07460834496663;67,17038899055004;18
185;gate_vel15;categorica;False;66;22;38;33,33333333333333;24600,0;372,72727272727275;1,8092105263157894;21,824104234527688;8,794788273615636;11,50922909880564;363,93248445365714;67,08241858932332;19
188;gate_vel15;categorica;False;66;22;38;33,33333333333333;24600,0;372,72727272727275;1,8092105263157894;21,824104234527688;8,794788273615636;11,50922909880564;363,93248445365714;67,08241858932332;20
245;venda10;numerica;(-0.001, 6.0];63;19;41;30,158730158730158;24200,0;384,12698412698415;1,7378048780487805;18,892508143322477;1,5472312703583062;11,266222015407681;382,5797528566259;66,63903243317108;21
248;venda10;numerica;(-0.001, 6.0];63;19;41;30,158730158730158;24200,0;384,12698412698415;1,7378048780487805;18,892508143322477;3,9087947882736156;11,266222015407681;380,21818933871054;66,62366643548891;22
245;swing_mais_recente_preco;numerica;(29089.35, 29169.6];61;17;35;27,86885245901639;23000,0;377,04918032786884;1,8214285714285714;18,892508143322477;1,5472312703583062;8,976344315693915;375,50194905751056;66,05442677909093;23
248;swing_mais_recente_preco;numerica;(29089.35, 29169.6];61;17;35;27,86885245901639;23000,0;377,04918032786884;1,8214285714285714;18,892508143322477;3,9087947882736156;8,976344315693915;373,14038553959523;66,03898209120374;24
185;estado_delta_segundos;numerica;(0.041, 0.518];62;19;32;30,64516129032258;21900,0;353,2258064516129;1,85546875;21,824104234527688;8,794788273615636;8,821057055794892;344,4310181779973;65,85357576172277;25
188;estado_delta_segundos;numerica;(0.041, 0.518];62;19;32;30,64516129032258;21900,0;353,2258064516129;1,85546875;21,824104234527688;8,794788273615636;8,821057055794892;344,4310181779973;65,85357576172277;26
245;fundo_30s;numerica;(29081.65, 29165.2];61;17;36;27,86885245901639;22200,0;363,9344262295082;1,7708333333333333;18,892508143322477;1,5472312703583062;8,976344315693915;362,3871949591499;65,56628429706063;27
184;delta30;numerica;(-3.0, 9.0];59;19;34;32,20338983050847;20300,0;344,06779661016947;1,7463235294117647;20,846905537459286;13,029315960912053;11,356484293049185;331,0384806492574;65,56613848204697;28
187;delta30;numerica;(-3.0, 9.0];59;19;34;32,20338983050847;20300,0;344,06779661016947;1,7463235294117647;20,846905537459286;13,029315960912053;11,356484293049185;331,0384806492574;65,56613848204697;29
248;fundo_30s;numerica;(29081.65, 29165.2];61;17;36;27,86885245901639;22200,0;363,9344262295082;1,7708333333333333;18,892508143322477;3,9087947882736156;8,976344315693915;360,02563144123457;65,55069633935454;30
191;gate_vel15;categorica;False;66;23;43;34,84848484848485;23100,0;350,0;1,6715116279069768;25,0814332247557;27,68729641693811;9,767051623729152;322,3127035830619;65,13296979154975;31
192;gate_vel15;categorica;False;66;23;43;34,84848484848485;23100,0;350,0;1,6715116279069768;25,0814332247557;27,68729641693811;9,767051623729152;322,3127035830619;65,13296979154975;32
191;score_compra;numerica;(37.0, 51.0];60;21;39;35,0;21300,0;355,0;1,6826923076923077;25,0814332247557;27,68729641693811;9,918566775244301;327,3127035830619;65,07082198030504;33
192;score_compra;numerica;(37.0, 51.0];60;21;39;35,0;21300,0;355,0;1,6826923076923077;25,0814332247557;27,68729641693811;9,918566775244301;327,3127035830619;65,07082198030504;34
244;swing_mais_recente_preco;numerica;(29089.35, 29169.6];61;16;34;26,229508196721312;20800,0;340,9836065573771;1,7647058823529411;17,91530944625407;-1,710097719869707;8,314198750467241;342,69370427724675;64,94710224348717;35
247;swing_mais_recente_preco;numerica;(29089.35, 29169.6];61;16;34;26,229508196721312;20800,0;340,9836065573771;1,7647058823529411;17,91530944625407;0,6514657980456026;8,314198750467241;340,3321407593315;64,93130564602461;36
184;estado_delta_segundos;numerica;(0.041, 0.518];62;18;31;29,03225806451613;20200,0;325,80645161290323;1,814516129032258;20,846905537459286;13,029315960912053;8,185352527056846;312,77713565199116;64,91306146296508;37
187;estado_delta_segundos;numerica;(0.041, 0.518];62;18;31;29,03225806451613;20200,0;325,80645161290323;1,814516129032258;20,846905537459286;13,029315960912053;8,185352527056846;312,77713565199116;64,91306146296508;38
245;score_oposto;numerica;(18.0, 25.0];63;17;37;26,984126984126984;21400,0;339,6825396825397;1,722972972972973;18,892508143322477;1,5472312703583062;8,091618840804507;338,1353084121814;64,64740679404825;39
248;score_oposto;numerica;(18.0, 25.0];63;17;37;26,984126984126984;21400,0;339,6825396825397;1,722972972972973;18,892508143322477;3,9087947882736156;8,091618840804507;335,7737448942661;64,631563063661;40
244;score_oposto;numerica;(18.0, 25.0];63;16;34;25,396825396825395;20800,0;330,1587301587302;1,7647058823529411;17,91530944625407;-1,710097719869707;7,481515950571325;331,86882787859986;64,51690875247174;41
247;score_oposto;numerica;(18.0, 25.0];63;16;34;25,396825396825395;20800,0;330,1587301587302;1,7647058823529411;17,91530944625407;0,6514657980456026;7,481515950571325;329,5072643606846;64,50100096392299;42
184;score_venda_base;numerica;(37.0, 63.0];61;19;36;31,147540983606557;18700,0;306,55737704918033;1,6493055555555556;20,846905537459286;13,029315960912053;10,300635446147272;293,52806108826826;64,45587991258415;43
187;score_venda_base;numerica;(37.0, 63.0];61;19;36;31,147540983606557;18700,0;306,55737704918033;1,6493055555555556;20,846905537459286;13,029315960912053;10,300635446147272;293,52806108826826;64,45587991258415;44
244;fundo_30s;numerica;(29081.65, 29165.2];61;16;35;26,229508196721312;20000,0;327,8688524590164;1,7142857142857142;17,91530944625407;-1,710097719869707;8,314198750467241;329,5789501788861;64,45450088304588;45
247;fundo_30s;numerica;(29081.65, 29165.2];61;16;35;26,229508196721312;20000,0;327,8688524590164;1,7142857142857142;17,91530944625407;0,6514657980456026;8,314198750467241;327,2173866609708;64,43856990211617;46
191;saldo30;numerica;(-4.0, 8.0];61;21;40;34,42622950819672;20500,0;336,0655737704918;1,640625;25,0814332247557;27,68729641693811;9,34479628344102;308,3782773535537;64,3591672923773;47
191;score_venda_base;numerica;(37.0, 63.0];61;21;40;34,42622950819672;20500,0;336,0655737704918;1,640625;25,0814332247557;27,68729641693811;9,34479628344102;308,3782773535537;64,3591672923773;48
192;saldo30;numerica;(-4.0, 8.0];61;21;40;34,42622950819672;20500,0;336,0655737704918;1,640625;25,0814332247557;27,68729641693811;9,34479628344102;308,3782773535537;64,3591672923773;49
192;score_venda_base;numerica;(37.0, 63.0];61;21;40;34,42622950819672;20500,0;336,0655737704918;1,640625;25,0814332247557;27,68729641693811;9,34479628344102;308,3782773535537;64,3591672923773;50
244;venda10;numerica;(-0.001, 6.0];63;17;39;26,984126984126984;19800,0;314,2857142857143;1,6346153846153846;17,91530944625407;-1,710097719869707;9,068817537872913;315,99581200558396;64,17294821262732;51
248;score_venda_base;numerica;(37.0, 63.0];61;17;39;27,86885245901639;19800,0;324,59016393442624;1,6346153846153846;18,892508143322477;3,9087947882736156;8,976344315693915;320,68136914615263;64,16678579614317;52
247;venda10;numerica;(-0.001, 6.0];63;17;39;26,984126984126984;19800,0;314,2857142857143;1,6346153846153846;17,91530944625407;0,6514657980456026;9,068817537872913;313,6342484876687;64,15688208523846;53
247;rompimento_venda;numerica;(-3.5, -1.25];63;17;39;26,984126984126984;19800,0;314,2857142857143;1,6346153846153846;17,91530944625407;0,6514657980456026;9,068817537872913;313,6342484876687;64,15688208523846;54
245;delta30;numerica;(-3.0, 9.0];59;16;35;27,11864406779661;20000,0;338,9830508474576;1,7142857142857142;18,892508143322477;1,5472312703583062;8,226135924474132;337,4358195770993;64,1367123124147;55
248;delta30;numerica;(-3.0, 9.0];59;16;35;27,11864406779661;20000,0;338,9830508474576;1,7142857142857142;18,892508143322477;3,9087947882736156;8,226135924474132;335,074256059184;64,12086138911891;56
244;compra30;numerica;(28.0, 43.4];59;16;36;27,11864406779661;19200,0;325,4237288135593;1,6666666666666667;17,91530944625407;-1,710097719869707;9,203334621542538;327,133826533429;64,08476185700898;57
247;compra30;numerica;(28.0, 43.4];59;16;36;27,11864406779661;19200,0;325,4237288135593;1,6666666666666667;17,91530944625407;0,6514657980456026;9,203334621542538;324,7722630155137;64,06880624016534;58
245;score_venda_base;numerica;(37.0, 63.0];61;17;39;27,86885245901639;19500,0;319,672131147541;1,625;18,892508143322477;1,5472312703583062;8,976344315693915;318,1248998771827;64,05304288274968;59
244;rompimento_venda;numerica;(-3.5, -1.25];63;17;39;26,984126984126984;19500,0;309,5238095238095;1,625;17,91530944625407;-1,710097719869707;9,068817537872913;311,2339072436792;64,04412879276384;60
185;score_venda;numerica;(14.0, 27.0];60;18;33;30,0;18600,0;310,0;1,7045454545454546;21,824104234527688;8,794788273615636;8,175895765472312;301,2052117263844;63,962924002421545;61
188;score_venda;numerica;(14.0, 27.0];60;18;33;30,0;18600,0;310,0;1,7045454545454546;21,824104234527688;8,794788273615636;8,175895765472312;301,2052117263844;63,962924002421545;62
191;score_base_dna;numerica;(11.999, 41.2];62;21;41;33,87096774193548;19700,0;317,741935483871;1,600609756097561;25,0814332247557;27,68729641693811;8,789534517179781;290,05463906693285;63,663178830536644;63
192;score_base_dna;numerica;(11.999, 41.2];62;21;41;33,87096774193548;19700,0;317,741935483871;1,600609756097561;25,0814332247557;27,68729641693811;8,789534517179781;290,05463906693285;63,663178830536644;64
245;compra30;numerica;(28.0, 43.4];59;16;36;27,11864406779661;19200,0;325,4237288135593;1,6666666666666667;18,892508143322477;1,5472312703583062;8,226135924474132;323,876497543201;63,65636401948244;65
248;compra30;numerica;(28.0, 43.4];59;16;36;27,11864406779661;19200,0;325,4237288135593;1,6666666666666667;18,892508143322477;3,9087947882736156;8,226135924474132;321,5149340252857;63,64037579171453;66
191;score_compra_base;numerica;(20.0, 33.0];58;20;38;34,48275862068966;19600,0;337,9310344827586;1,644736842105263;25,0814332247557;27,68729641693811;9,40132539593396;310,2437380658205;63,63734757399074;67
192;score_compra_base;numerica;(20.0, 33.0];58;20;38;34,48275862068966;19600,0;337,9310344827586;1,644736842105263;25,0814332247557;27,68729641693811;9,40132539593396;310,2437380658205;63,63734757399074;68
185;score_venda_base;numerica;(37.0, 63.0];61;19;37;31,147540983606557;17900,0;293,44262295081967;1,6047297297297298;21,824104234527688;8,794788273615636;9,32343674907887;284,64783467720406;63,63428218069049;69
188;score_venda_base;numerica;(37.0, 63.0];61;19;37;31,147540983606557;17900,0;293,44262295081967;1,6047297297297298;21,824104234527688;8,794788273615636;9,32343674907887;284,64783467720406;63,63428218069049;70
245;ultimo_fundo;numerica;(29085.7, 29168.85];61;16;36;26,229508196721312;19200,0;314,75409836065575;1,6666666666666667;18,892508143322477;1,5472312703583062;7,337000053398835;313,20686709029746;63,53379282253522;71
245;ultimo_topo;numerica;(29092.05, 29172.95];61;16;36;26,229508196721312;19200,0;314,75409836065575;1,6666666666666667;18,892508143322477;1,5472312703583062;7,337000053398835;313,20686709029746;63,53379282253522;72
248;ultimo_fundo;numerica;(29085.7, 29168.85];61;16;36;26,229508196721312;19200,0;314,75409836065575;1,6666666666666667;18,892508143322477;3,9087947882736156;7,337000053398835;310,84530357238214;63,51769946988037;73
248;ultimo_topo;numerica;(29092.05, 29172.95];61;16;36;26,229508196721312;19200,0;314,75409836065575;1,6666666666666667;18,892508143322477;3,9087947882736156;7,337000053398835;310,84530357238214;63,51769946988037;74
247;score_venda_base;numerica;(37.0, 63.0];61;16;37;26,229508196721312;18400,0;301,6393442622951;1,6216216216216217;17,91530944625407;0,6514657980456026;8,314198750467241;300,9878784642495;63,49626234258568;75
184;score_venda;numerica;(14.0, 27.0];60;17;31;28,333333333333332;17700,0;295,0;1,7137096774193548;20,846905537459286;13,029315960912053;7,486427795874047;281,9706840390879;63,469762297080166;76
187;score_venda;numerica;(14.0, 27.0];60;17;31;28,333333333333332;17700,0;295,0;1,7137096774193548;20,846905537459286;13,029315960912053;7,486427795874047;281,9706840390879;63,469762297080166;77
244;score_venda_base;numerica;(37.0, 63.0];61;16;37;26,229508196721312;18100,0;296,72131147540983;1,6114864864864864;17,91530944625407;-1,710097719869707;8,314198750467241;298,4314091952795;63,37840248935055;78
248;rompimento_venda;numerica;(-3.5, -1.25];63;17;40;26,984126984126984;19000,0;301,58730158730157;1,59375;18,892508143322477;3,9087947882736156;8,091618840804507;297,67850679902796;63,29032377682171;79
245;rompimento_venda;numerica;(-3.5, -1.25];63;17;40;26,984126984126984;18700,0;296,8253968253968;1,584375;18,892508143322477;1,5472312703583062;8,091618840804507;295,2781655550385;63,17840061473286;80
191;venda10;numerica;(-0.001, 6.0];63;21;42;33,33333333333333;18900,0;300,0;1,5625;25,0814332247557;27,68729641693811;8,25190010857763;272,3127035830619;62,98232460329391;81
192;venda10;numerica;(-0.001, 6.0];63;21;42;33,33333333333333;18900,0;300,0;1,5625;25,0814332247557;27,68729641693811;8,25190010857763;272,3127035830619;62,98232460329391;82
191;score_venda;numerica;(14.0, 27.0];60;20;40;33,33333333333333;18000,0;300,0;1,5625;25,0814332247557;27,68729641693811;8,25190010857763;272,3127035830619;62,864159941061295;83
192;score_venda;numerica;(14.0, 27.0];60;20;40;33,33333333333333;18000,0;300,0;1,5625;25,0814332247557;27,68729641693811;8,25190010857763;272,3127035830619;62,864159941061295;84
245;fundo_anterior;numerica;(29083.05, 29167.75];62;16;37;25,806451612903224;18400,0;296,7741935483871;1,6216216216216217;18,892508143322477;1,5472312703583062;6,913943469580747;295,2269622780288;62,84911798876817;85
245;topo_anterior;numerica;(29088.75, 29171.25];62;16;37;25,806451612903224;18400,0;296,7741935483871;1,6216216216216217;18,892508143322477;1,5472312703583062;6,913943469580747;295,2269622780288;62,84911798876817;86
248;fundo_anterior;numerica;(29083.05, 29167.75];62;16;37;25,806451612903224;18400,0;296,7741935483871;1,6216216216216217;18,892508143322477;3,9087947882736156;6,913943469580747;292,86539876011346;62,83285354428138;87
248;topo_anterior;numerica;(29088.75, 29171.25];62;16;37;25,806451612903224;18400,0;296,7741935483871;1,6216216216216217;18,892508143322477;3,9087947882736156;6,913943469580747;292,86539876011346;62,83285354428138;88
245;diferenca_score;numerica;(16.2, 31.4];61;16;38;26,229508196721312;17600,0;288,5245901639344;1,5789473684210527;18,892508143322477;1,5472312703583062;7,337000053398835;286,97735889357614;62,6172564147131;89
